Hour,Baseline (kWh),New HP
3301,1.433697,1.2118989999999998
3302,2.228703,1.976833
3303,2.659343,2.36205
3304,1.623735,1.310632
3305,1.642551,1.403422
3306,2.309605,1.706603
3307,2.148462,1.6621579999999998
3308,1.9292449999999999,1.488296
3309,2.2019130000000002,1.804799
3310,1.674578,1.330644
3311,1.357923,1.0746310000000001
3312,0.9678819999999999,0.745519
3313,1.1482940000000001,0.9620059999999999
3314,0.604637,0.466223
3315,0.965005,0.855112
3316,1.328584,1.247057
3317,0.41028,0.357317
3318,0.439487,0.405128
3319,0.561383,0.556896
3320,0.840933,0.78925
3321,0.9465359999999999,0.861818
3322,1.1133119999999999,0.983478
3323,1.656892,1.476893
3324,3.295297,3.032573
3325,1.50834,1.2478780000000003
3326,1.988594,1.700222
3327,2.01038,1.702515
3328,1.720494,1.3829420000000001
3329,1.933777,1.525078
3330,4.0452710000000005,3.499088
3331,2.924203,2.344534
3332,2.29835,1.795272
3333,1.8547770000000001,1.4150909999999999
3334,1.7409670000000002,1.369214
3335,1.846462,1.538243
3336,1.362647,1.1319169999999998
3337,0.719199,0.55125
3338,0.359902,0.34349
3339,0.41717200000000004,0.360859
3340,0.382903,0.334984
3341,0.367987,0.33751
3342,0.409916,0.38883999999999996
3343,0.55751,0.555659
3344,2.477341,2.426333
3345,5.269549,5.156554
3346,3.727086,3.582104
3347,3.344815,3.114984
3348,1.714449,1.474999
3349,1.8865750000000001,1.61088
3350,1.534251,1.2381179999999998
3351,2.758452,2.396061
3352,2.591134,2.327959
3353,2.046212,1.447251
3354,2.0210560000000006,1.523775
3355,2.805543,2.31633
3356,1.665968,1.2846199999999999
3357,1.4866,1.17469
3358,2.7086750000000004,2.412996
3359,1.9693889999999998,1.729258
3360,0.815094,0.650463
3361,0.612914,0.495561
3362,0.483077,0.4048610000000001
3363,0.386923,0.34506
3364,0.301333,0.295929
3365,0.310115,0.310115
3366,0.780329,0.780329
3367,2.294233,2.294233
3368,4.151199,4.095986
3369,1.501554,1.425402
3370,1.8644079999999998,1.793059
3371,1.171531,1.06198
3372,1.4961,1.367455
3373,1.262802,1.063149
3374,1.315633,1.098891
3375,1.3232940000000002,1.073653
3376,3.557541,3.216372
3377,2.375781,2.059936
3378,2.352494,1.880529
3379,2.7478380000000002,2.304114
3380,1.719262,1.3083520000000002
3381,1.58414,1.232956
3382,1.5152539999999999,1.223027
3383,2.3063290000000003,2.052986
3384,1.364048,1.172887
3385,0.645066,0.518382
3386,0.549432,0.44005900000000003
3387,0.466794,0.37943400000000005
3388,0.386256,0.33863
3389,0.36206499999999997,0.332349
3390,0.42595,0.401274
3391,0.553591,0.547894
3392,0.727555,0.743603
3393,1.206763,1.181158
3394,0.9854550000000001,0.900383
3395,1.049128,0.928147
3396,1.29385,1.10339
3397,2.113593,1.921737
3398,1.354865,1.110414
3399,1.885992,1.597669
3400,1.544125,1.21757
3401,1.730847,1.339728
3402,1.734781,1.35425
3403,2.087501,1.726914
3404,2.405246,2.080269
3405,1.844126,1.565271
3406,1.388655,1.1565429999999999
3407,1.116625,0.9357380000000001
3408,0.730642,0.612003
3409,0.519266,0.452112
3410,0.416628,0.372848
3411,0.334083,0.319268
3412,0.29619,0.294618
3413,0.703717,0.703715
3414,0.37243,0.37243
3415,0.545628,0.545628
3416,1.400661,1.378948
3417,1.01821,1.006743
3418,1.290846,1.250826
3419,0.949425,0.880572
3420,1.043997,0.9446749999999999
3421,1.65642,1.458814
3422,1.233069,1.038942
3423,2.288786,2.022635
3424,3.858825,3.6269839999999998
3425,1.994944,1.5383140000000002
3426,2.271627,1.852381
3427,1.832891,1.412442
3428,2.087934,1.707246
3429,1.51158,1.196664
3430,1.861784,1.596528
3431,1.1848130000000001,0.9736
3432,1.847966,1.679007
3433,0.589641,0.489154
3434,0.764817,0.743596
3435,0.307353,0.307353
3436,0.345966,0.322535
3437,0.330349,0.315183
3438,0.37243,0.37243
3439,0.545628,0.545628
3440,1.197175,1.168679
3441,1.174698,1.169882
3442,0.832447,0.832447
3443,0.81481,0.81481
3444,1.840883,1.815892
3445,1.341803,1.3237140000000003
3446,0.873959,0.841083
3447,0.827455,0.796703
3448,1.252824,1.216733
3449,1.9054570000000002,1.868969
3450,1.4882840000000002,1.422947
3451,1.0911780000000002,1.027494
3452,1.98872,1.853702
3453,2.119472,1.995369
3454,1.1364879999999997,1.0349179999999998
3455,1.240987,1.204283
3456,0.554941,0.529655
3457,0.425184,0.422082
3458,0.341723,0.341723
3459,0.309812,0.309812
3460,0.2953,0.2953
3461,0.312574,0.312574
3462,2.02042,2.02041
3463,2.975701,2.9752910000000004
3464,0.875383,0.875622
3465,0.780949,0.780949
3466,1.266454,1.266454
3467,0.86276,0.86276
3468,1.382044,1.3374570000000001
3469,0.940078,0.907192
3470,1.038158,0.928036
3471,1.3732639999999998,1.2965239999999998
3472,2.879004,2.668215
3473,4.603662,4.422766
3474,1.8147,1.530422
3475,1.888769,1.6634490000000002
3476,2.251929,2.01823
3477,1.27367,1.089435
3478,1.7891869999999999,1.6206859999999998
3479,1.02889,0.9081509999999999
3480,1.5763889999999998,1.5086999999999997
3481,0.532214,0.453415
3482,0.359782,0.337874
3483,0.30026,0.297367
3484,0.288567,0.288567
3485,0.299108,0.299108
3486,0.749534,0.749534
3487,0.5016,0.5016
3488,0.635061,0.635061
3489,0.619359,0.619446
3490,0.652942,0.633732
3491,0.719515,0.6631759999999999
3492,0.771641,0.691729
3493,0.88463,0.760597
3494,0.9474750000000001,0.789906
3495,1.060825,0.858914
3496,1.5681679999999998,1.318344
3497,1.411048,1.113317
3498,1.562073,1.21184
3499,1.378244,1.090454
3500,1.153116,0.93203
3501,1.083432,0.901577
3502,1.037476,0.908473
3503,0.833252,0.738498
3504,0.5104330000000001,0.472714
3505,0.366281,0.363468
3506,0.71513,0.71513
3507,0.296346,0.296346
3508,0.288567,0.288567
3509,0.299108,0.299108
3510,0.35592,0.35592
3511,0.5016,0.5016
3512,0.635061,0.635061
3513,0.619359,0.619359
3514,0.616018,0.616018
3515,0.600176,0.600176
3516,1.028339,1.0159500000000001
3517,0.738068,0.678113
3518,0.781517,0.698349
3519,0.945397,0.787292
3520,1.00998,0.825951
3521,1.253082,0.999612
3522,1.42042,1.1218510000000002
3523,1.470607,1.149511
3524,1.36124,1.0484179999999999
3525,1.286229,1.013917
3526,1.625359,1.402897
3527,0.980812,0.811232
3528,0.645219,0.537899
3529,0.46406400000000003,0.40980099999999997
3530,0.369751,0.342408
3531,0.299477,0.297103
3532,0.288567,0.288567
3533,0.299108,0.299108
3534,0.35592,0.35592
3535,0.5016,0.5016
3536,1.028693,1.028694
3537,0.619359,0.619359
3538,0.646239,0.629493
3539,0.736764,0.672726
3540,0.837516,0.731696
3541,0.969424,0.814129
3542,1.05696,0.859205
3543,1.160113,0.9167000000000001
3544,1.237478,0.960666
3545,1.396641,1.077802
3546,1.822583,1.529303
3547,1.4107539999999998,1.119358
3548,1.25794,0.993674
3549,1.1779849999999998,0.954619
3550,1.160499,0.971812
3551,0.935192,0.789125
3552,0.634063,0.535163
3553,0.482212,0.418827
3554,0.44555700000000004,0.38749900000000004
3555,0.37539999999999996,0.33933800000000003
3556,0.330639,0.310796
3557,0.718298,0.710238
3558,0.37427,0.372898
3559,2.439034,2.439035
3560,1.14478,1.131934
3561,0.809781,0.779887
3562,0.915807,0.85922
3563,1.10088,0.968441
3564,1.641587,1.469842
3565,1.7863879999999999,1.553582
3566,2.384593,2.1085540000000003
3567,1.554454,1.2278399999999998
3568,2.14486,1.763401
3569,2.206777,1.935646
3570,3.511627,2.718796
3571,2.335329,1.731962
3572,2.0921570000000003,1.539438
3573,1.9799390000000001,1.484715
3574,1.795229,1.375957
3575,3.358819,2.959678
3576,1.4205109999999999,1.1408710000000002
3577,0.784272,0.582263
3578,0.643192,0.48576400000000003
3579,0.540835,0.422105
3580,0.4716060000000001,0.381063
3581,0.42935700000000004,0.374868
3582,1.540932,1.437007
3583,2.168147,2.093633
3584,0.940199,0.835777
3585,1.422582,1.292781
3586,1.219308,1.042139
3587,1.408623,1.150497
3588,1.516687,1.2386389999999998
3589,2.070098,1.7458699999999998
3590,1.671154,1.324507
3591,1.624137,1.362394
3592,3.873906,3.38847
3593,2.5944830000000003,1.890394
3594,2.2602130000000002,1.684395
3595,4.250058,3.6630320000000003
3596,2.389174,1.871511
3597,1.835966,1.388929
3598,2.137403,1.754298
3599,1.40964,1.093721
3600,1.022092,0.770607
3601,0.788133,0.594003
3602,0.673302,0.5064420000000001
3603,0.577292,0.44219600000000003
3604,0.51538,0.398893
3605,0.50366,0.409391
3606,0.940376,0.854263
3607,0.640578,0.592184
3608,1.8036500000000002,1.726625
3609,0.998343,0.863856
3610,1.521537,1.36721
3611,1.2045039999999998,1.02986
3612,1.779606,1.540823
3613,1.4569949999999998,1.19878
3614,2.034869,1.722407
3615,1.643868,1.30576
3616,1.796647,1.379892
3617,1.923999,1.481794
3618,1.929069,1.4715239999999998
3619,2.866788,2.385758
3620,5.091448,4.533696
3621,3.475718,3.021946
3622,2.038059,1.688753
3623,3.796458,3.434686
3624,1.3065039999999999,1.068297
3625,0.733833,0.561956
3626,0.565532,0.433683
3627,0.477805,0.37689
3628,0.423962,0.340275
3629,0.82186,0.751183
3630,0.432281,0.386423
3631,0.571321,0.533223
3632,0.83842,0.762688
3633,1.889106,1.774329
3634,1.478976,1.347915
3635,1.187963,1.016533
3636,1.6910809999999998,1.484122
3637,1.403246,1.157701
3638,1.504475,1.208837
3639,1.5896,1.257219
3640,1.764669,1.35325
3641,2.296492,1.830848
3642,2.69762,2.1146
3643,2.583638,2.0214559999999997
3644,1.981718,1.460892
3645,2.1955120000000004,1.7437
3646,1.68882,1.304415
3647,1.388424,1.070019
3648,1.397519,1.14393
3649,0.755026,0.554937
3650,0.6123459999999998,0.457117
3651,0.490468,0.378595
3652,0.405252,0.329569
3653,0.348901,0.310751
3654,0.377787,0.355754
3655,0.59775,0.594141
3656,1.055895,1.028688
3657,1.312846,1.232681
3658,1.023376,0.9104059999999999
3659,1.185056,1.012527
3660,1.311884,1.0965239999999998
3661,1.332185,1.097037
3662,1.330431,1.077605
3663,1.853407,1.552656
3664,1.931516,1.621301
3665,1.677733,1.306815
3666,1.968344,1.477516
3667,2.32279,1.861029
3668,2.165585,1.74323
3669,2.06695,1.698459
3670,1.485855,1.181121
3671,1.211898,0.968872
3672,0.857888,0.66835
3673,0.631026,0.4901710000000001
3674,0.320297,0.306486
3675,0.272615,0.272615
3676,0.291974,0.27569600000000005
3677,0.291479,0.282647
3678,0.736009,0.731198
3679,0.498159,0.497779
3680,0.666136,0.666136
3681,1.193647,1.160435
3682,1.368407,1.273827
3683,1.179804,0.989927
3684,1.642843,1.432843
3685,1.353953,1.104244
3686,1.438143,1.14253
3687,1.504291,1.194098
3688,1.709424,1.2885730000000002
3689,2.3257660000000002,1.8956110000000002
3690,2.667545,2.05031
3691,3.939411,3.335851
3692,2.371014,1.835917
3693,1.7554269999999998,1.299832
3694,1.486569,1.184986
3695,1.402375,1.257902
3696,0.487956,0.494113
3697,0.351604,0.356569
3698,0.497377,0.397808
3699,0.504763,0.38693700000000003
3700,0.426996,0.341681
3701,0.450296,0.356108
3702,0.45127300000000004,0.389518
3703,1.0437,0.98097
3704,0.856225,0.757904
3705,1.384766,1.2279390000000001
3706,1.116079,0.932841
3707,1.2987270000000002,1.0488499999999998
3708,1.435162,1.160976
3709,1.5238,1.212727
3710,2.040038,1.696076
3711,2.629278,2.2436529999999997
3712,6.881507,6.307061
3713,2.451979,1.952985
3714,2.42352,1.786377
3715,2.746969,2.139217
3716,2.1044110000000003,1.539848
3717,2.3757040000000003,1.8527449999999999
3718,1.8324,1.36883
3719,1.9358710000000001,1.540895
3720,1.0973320000000002,0.781436
3721,0.870322,0.614883
3722,0.420467,0.361427
3723,0.556852,0.413722
3724,0.772958,0.719433
3725,0.490086,0.384217
3726,0.548891,0.431546
3727,0.628704,0.557595
3728,0.91641,0.788523
3729,1.039204,0.866167
3730,1.610229,1.390734
3731,1.470761,1.159095
3732,1.569267,1.2346590000000002
3733,1.660948,1.296341
3734,2.145003,1.75017
3735,1.806519,1.37727
3736,1.895031,1.4317739999999999
3737,2.155733,1.603993
3738,2.5322530000000003,1.833437
3739,2.863365,2.1831300000000002
3740,2.225578,1.587503
3741,2.558671,1.991584
3742,2.1676860000000002,1.725844
3743,1.2193409999999998,0.974287
3744,0.99221,0.720276
3745,0.766259,0.544123
3746,0.608181,0.442169
3747,0.488802,0.372475
3748,0.81422,0.737623
3749,0.43319799999999997,0.346418
3750,0.46422199999999997,0.393558
3751,0.576905,0.532221
3752,1.355717,1.239835
3753,1.468634,1.305249
3754,4.357852,4.048262
3755,1.882425,1.548106
3756,1.977156,1.6010820000000001
3757,1.862538,1.4286780000000001
3758,1.942336,1.470806
3759,2.046925,1.517565
3760,2.509475,2.076687
3761,2.832587,2.234477
3762,3.049185,1.993413
3763,3.564559,2.761949
3764,2.943668,2.222083
3765,1.752395,1.241865
3766,1.574391,1.1889580000000002
3767,1.298253,0.9891449999999999
3768,1.301609,1.081917
3769,0.740359,0.532157
3770,0.600168,0.440554
3771,0.45533100000000004,0.35834
3772,0.339714,0.29712
3773,0.293062,0.282637
3774,0.813302,0.812552
3775,0.511143,0.511143
3776,1.1962940000000002,1.1962940000000002
3777,0.68985,0.68985
3778,1.151017,1.151018
3779,1.163916,1.1639169999999999
3780,0.765896,0.765896
3781,0.756913,0.756913
3782,0.722434,0.722434
3783,0.702731,0.702731
3784,0.870166,0.797917
3785,1.563836,1.398635
3786,1.260305,1.104786
3787,1.218677,1.086158
3788,1.32632,1.288006
3789,1.273685,1.252757
3790,0.8766,0.866662
3791,0.720581,0.717803
3792,1.261971,1.2610519999999998
3793,1.893507,1.893509
3794,0.474603,0.475414
3795,0.275074,0.275074
3796,0.281633,0.281633
3797,0.276977,0.276977
3798,1.883737,1.883739
3799,0.563475,0.563474
3800,0.705808,0.705808
3801,0.719358,0.719358
3802,0.780286,0.780286
3803,2.494819,2.474229
3804,1.3638119999999998,1.312989
3805,1.0157340000000001,0.931819
3806,1.42645,1.323804
3807,3.530177,3.383753
3808,2.376645,2.143067
3809,2.3086990000000003,2.0830230000000003
3810,1.7057360000000001,1.415571
3811,1.729718,1.419194
3812,2.042511,1.722368
3813,1.490083,1.207994
3814,1.423513,1.187184
3815,1.564726,1.376676
3816,0.753013,0.626758
3817,1.128058,1.042891
3818,0.665755,0.624415
3819,0.300455,0.287719
3820,0.263746,0.262204
3821,0.276977,0.276977
3822,0.337223,0.337223
3823,0.5075230000000001,0.5075230000000001
3824,1.609643,1.609645
3825,2.549439,2.520723
3826,0.85681,0.825336
3827,1.413595,1.32985
3828,1.131383,1.020095
3829,1.302605,1.134646
3830,1.3458719999999997,1.161049
3831,1.464301,1.235659
3832,1.385007,1.235592
3833,2.2407880000000002,1.841326
3834,1.957971,1.577904
3835,2.26879,1.91431
3836,2.112795,1.786361
3837,1.56248,1.2676120000000002
3838,1.475429,1.21668
3839,1.637957,1.4180920000000001
3840,0.833563,0.668696
3841,0.58505,0.47281599999999996
3842,0.31741800000000003,0.305945
3843,0.272615,0.272615
3844,0.26040399999999997,0.26040399999999997
3845,0.294518,0.294518
3846,0.74721,0.747206
3847,0.517687,0.517687
3848,1.632336,1.632339
3849,1.115651,1.115653
3850,1.6826649999999999,1.6826690000000002
3851,2.017924,2.018166
3852,1.015455,0.994069
3853,2.272458,2.176265
3854,2.646982,2.507066
3855,1.235368,1.070898
3856,1.3210039999999998,1.15056
3857,2.013244,1.761841
3858,2.325582,1.9523320000000002
3859,1.8535229999999998,1.511183
3860,2.182601,1.8516759999999999
3861,2.729524,2.416869
3862,1.384008,1.234016
3863,0.83373,0.788908
3864,0.65425,0.57726
3865,0.396108,0.37537099999999995
3866,0.445919,0.382437
3867,0.39053899999999997,0.33505900000000005
3868,0.325348,0.29465800000000003
3869,0.690809,0.678984
3870,0.334977,0.333907
3871,2.208042,2.205602
3872,1.8035999999999999,1.748084
3873,0.829175,0.769361
3874,0.9587,0.870202
3875,1.455625,1.337637
3876,1.171622,1.028556
3877,3.5019180000000003,3.2901529999999997
3878,1.798647,1.596345
3879,1.477232,1.263061
3880,2.1938910000000003,1.965123
3881,2.535098,2.289118
3882,2.358784,1.843941
3883,2.285046,1.791682
3884,2.4494920000000002,2.044584
3885,2.266493,1.886544
3886,1.776636,1.434388
3887,1.487241,1.190691
3888,1.113599,0.861646
3889,1.219312,1.020805
3890,0.671427,0.505717
3891,0.568255,0.44147699999999995
3892,0.536996,0.41174900000000003
3893,0.48894600000000005,0.401274
3894,0.579702,0.469651
3895,0.722008,0.620045
3896,1.379518,1.231865
3897,3.840192,3.608251
3898,1.5473109999999999,1.3424459999999998
3899,1.460035,1.187948
3900,1.538622,1.251719
3901,1.632761,1.319233
3902,2.124841,1.786006
3903,1.765405,1.400881
3904,2.381383,1.950234
3905,2.23304,1.718453
3906,2.92654,2.275523
3907,2.402012,1.791234
3908,2.269689,1.662378
3909,2.079046,1.507224
3910,2.8512600000000003,2.33021
3911,1.631846,1.190757
3912,1.199027,0.836407
3913,0.9461280000000001,0.6473540000000001
3914,0.797606,0.547052
3915,0.695585,0.47897199999999995
3916,0.606256,0.43482500000000013
3917,0.558162,0.42212700000000003
3918,0.675214,0.480164
3919,1.108657,0.998167
3920,2.0001569999999997,1.806659
3921,1.158457,0.929086
3922,1.332126,1.05631
3923,1.6272420000000003,1.2440820000000001
3924,1.742272,1.344286
3925,2.236453,1.808046
3926,1.939438,1.478901
3927,2.062262,1.5595340000000002
3928,2.136996,1.583862
3929,2.756695,2.110448
3930,4.826037,3.971572
3931,4.714867,3.854324
3932,2.7466940000000006,2.019199
3933,2.228689,1.590776
3934,2.110329,1.543235
3935,1.796741,1.299987
3936,1.383165,0.965176
3937,1.120895,0.7618060000000001
3938,0.938272,0.657055
3939,0.879908,0.578715
3940,1.098117,0.864014
3941,0.718518,0.516526
3942,0.691142,0.51985
3943,0.802084,0.662386
3944,1.5587570000000002,1.3186959999999999
3945,2.101124,1.861918
3946,1.646677,1.41124
3947,1.327016,1.065871
3948,1.455141,1.1613140000000002
3949,1.610813,1.26369
3950,2.106082,1.713462
3951,1.595077,1.309261
3952,2.116687,1.484848
3953,2.038866,1.530903
3954,2.698591,2.091451
3955,2.63411,2.063316
3956,2.445102,1.90109
3957,1.900501,1.41191
3958,3.16264,2.67327
3959,3.187694,2.7347840000000003
3960,1.4532370000000001,1.086239
3961,1.378711,1.086665
3962,1.285905,1.020513
3963,0.736283,0.504694
3964,0.638719,0.46126
3965,0.599569,0.454793
3966,1.082945,0.911203
3967,0.855065,0.6869
3968,1.526702,1.287537
3969,1.147093,0.944624
3970,1.237479,1.0263209999999998
3971,1.295555,1.067137
3972,1.4236930000000003,1.154186
3973,1.488564,1.190096
3974,1.365181,1.147688
3975,2.024828,1.6081679999999998
3976,1.549943,1.164489
3977,1.679039,1.299222
3978,1.771234,1.3842539999999999
3979,1.85897,1.396824
3980,2.081572,1.675834
3981,1.57688,1.215406
3982,2.50589,2.163814
3983,1.7545229999999998,1.45786
3984,0.9543769999999999,0.721795
3985,0.736568,0.552733
3986,0.651119,0.477751
3987,0.528002,0.41081799999999996
3988,0.536906,0.39981099999999997
3989,0.958209,0.804792
3990,0.58586,0.460533
3991,0.689954,0.606367
3992,1.010217,0.844695
3993,1.601603,1.417978
3994,2.1455189999999997,1.929584
3995,2.116586,1.82275
3996,2.875923,2.543817
3997,1.4333209999999998,1.210852
3998,1.842203,1.3529369999999998
3999,2.05467,1.688172
4000,1.658125,1.3211769999999998
4001,2.7238580000000003,2.0947
4002,2.679373,2.1556149999999996
4003,2.67584,2.0428479999999998
4004,1.9155799999999998,1.397842
4005,1.779369,1.324461
4006,1.726887,1.317776
4007,1.465153,1.109468
4008,1.468742,1.179619
4009,0.862919,0.611394
4010,0.722065,0.5188680000000001
4011,0.656378,0.454599
4012,0.548659,0.401118
4013,1.826822,1.6923219999999999
4014,0.965375,0.857907
4015,0.697984,0.592011
4016,0.9486570000000001,0.802274
4017,1.41983,1.249373
4018,1.597796,1.3982070000000002
4019,1.3768,1.104537
4020,1.496413,1.1919380000000002
4021,1.618449,1.268277
4022,2.134074,1.733526
4023,1.850722,1.4069559999999999
4024,1.827305,1.316103
4025,1.852565,1.348004
4026,2.277464,1.7935709999999998
4027,3.1311880000000003,2.632399
4028,2.69166,2.229049
4029,4.018746999999999,3.563882
4030,1.556834,1.199058
4031,1.288667,1.000785
4032,0.937921,0.696786
4033,0.718534,0.53923
4034,1.033615,0.887182
4035,0.633871,0.43829199999999996
4036,0.500989,0.38776299999999997
4037,0.560523,0.40547000000000005
4038,0.542048,0.44339999999999996
4039,1.100059,0.98372
4040,3.313453,3.164943
4041,1.422022,1.211647
4042,1.02045,0.881754
4043,1.5820329999999998,1.3925429999999999
4044,1.312902,1.073863
4045,1.416947,1.132747
4046,1.890444,1.569893
4047,2.819112,2.400637
4048,1.8967260000000001,1.458113
4049,2.3994400000000002,1.8969310000000001
4050,2.174505,1.597248
4051,2.5594720000000004,1.98851
4052,1.922843,1.38458
4053,2.219279,1.734005
4054,1.684892,1.270885
4055,1.420651,1.068103
4056,1.433126,1.146984
4057,0.796847,0.575045
4058,0.677761,0.48673500000000003
4059,0.580111,0.422887
4060,0.518018,0.389692
4061,0.477119,0.38100599999999996
4062,0.604141,0.46167899999999995
4063,3.390923,3.261688
4064,3.495555,3.241716
